GEO,WEEK_START,YT_PAID_IMP,YT_ORG_IMP,GOOGLE_IMP,EMAIL_IMP,FB_IMP,AFF_IMP,GOOGLE_SPEND,FB_SPEND,AFF_SPEND,REVENUE
U,6/22/19,22031,15885,397799,301359,134875,8248,7088.78,2397.4,109.49,75939
U,6/29/19,24704,16162,741063,309635,80445,7328,10271.13,1267.01,154.99,77689
U,7/6/19,21346,14866,986152,289212,71539,7897,22898.45,885.3,209.67,64530
U,7/13/19,19782,24326,1141871,183143,178966,10518,23431.19,5597.16,281.62,124249
U,7/20/19,16877,33886,953550,384637,105274,9355,9440.15,3008.2,115.77,74403
U,7/27/19,23242,29405,979660,243805,143315,8153,17457.54,4095.23,210.96,64784
U,8/3/19,44951,35745,467906,192241,53026,6569,11370.12,1670.32,164.06,65813
U,8/10/19,23437,41239,558995,234389,66877,7298,12577.39,1700.35,155.99,50151
U,8/17/19,22681,39538,660479,256085,97366,8079,11413.08,1752.59,125.43,58139
U,8/24/19,21401,28846,838246,254170,72068,8435,20218.49,1345.87,220.15,106127
U,8/31/19,19409,16873,605349,276279,77119,8353,12203.84,1683.12,133.44,72677
U,9/7/19,22926,14666,901704,343622,192209,6585,12010.7,5924.84,162.98,85120
U,9/14/19,20464,9956,540868,438008,172644,7053,5646.66,1942.25,133.3,106320
U,9/21/19,20861,9581,552282,444063,277779,7080,7952.86,5062.52,195.94,66289
U,9/28/19,27451,12854,1021563,263008,883541,7026,21881.88,24253.2,186.54,90603
U,10/5/19,7381,13742,1096835,379407,205966,6626,25271.08,6302.56,128.21,140704
U,10/12/19,6913,7791,927206,404148,230596,7259,19193.16,3683.77,163.33,136744
U,10/19/19,12246,8141,854706,359840,190461,9969,16153.94,4113.96,123.37,138148
U,10/26/19,9424,8753,1666844,353467,178725,11959,31203.32,3780.03,164.14,111518
U,11/2/19,9495,11041,1882824,323903,193450,6828,47108.26,5701.94,212.01,102974
U,11/9/19,9483,13595,3989440,520539,317537,6669,35904.96,8644.94,106.54,184072
U,11/16/19,10362,20453,4231805,672801,614787,6028,54844.19,16460.92,124.78,174195
U,11/23/19,6310,17159,3516353,364604,1211726,6983,76586.17,32989.24,139.83,179500
U,11/30/19,6401,12854,3871180,671649,695961,6760,88495.17,10335.02,120.16,352327
U,12/7/19,6323,10400,1793287,615851,678373,6937,23563.79,19079.24,168.57,304875
U,12/14/19,7718,12075,638354,367719,661219,5102,12294.7,13389.68,141.2,263497
U,12/21/19,5679,10852,485241,372098,352870,4502,7860.9,9527.49,90.15,167233
U,12/28/19,6765,11775,954357,254965,95753,8051,13570.96,1637.38,144.92,94995
U,1/4/20,26753,16207,487539,294045,82939,6888,11232.9,951.73,134.83,108033
U,1/11/20,6524,17992,444352,390521,119781,8517,9358.05,2183.01,214.63,77730
U,1/18/20,14038,16452,514644,370205,134124,7719,7966.69,1871.03,170.2,83149
U,1/25/20,19061,15807,908184,305583,109484,7369,11279.65,3325.58,126.01,62027
U,2/1/20,23623,17642,986184,953890,38195,6703,13135.97,472.66,188.52,68139
U,2/8/20,21486,19441,1007170,349071,174958,5970,22842.62,2361.93,111.49,68240
U,2/15/20,18852,21924,733544,276527,296337,6875,7790.24,4400.6,160.88,128498
U,2/22/20,17010,21887,736329,397459,318883,8596,15109.47,6529.13,197.28,96314
U,2/29/20,8741,15249,701149,286994,141430,7593,15271.03,2704.85,187.93,77343
V,1/6/18,736,332,668,1152115,225511,64580,8.54,6849.9,1714.6,170591
V,1/13/18,84,81,868,1665970,35447,55217,11.41,781.61,1080.87,168660
V,1/20/18,582,157,25,1413049,150559,84256,0.39,4607.11,2521.36,166517
V,1/27/18,349,551,788,1374992,225285,54093,18.01,4156.51,1277.95,201010
V,2/3/18,374,936,208,1343448,126874,35762,5.17,2769.03,611.53,165984
V,2/10/18,401,37,234,1429981,112140,50477,5.6,3456.72,1487.81,154577
V,2/17/18,682,618,295,2087330,325621,46514,7.33,8938.3,1255.88,233566
V,2/24/18,212,678,75,1826131,678,37320,0.78,7.93,453.44,246833
V,3/3/18,600,60,967,1392519,53064,41185,16.19,1528.24,1278.79,198885
V,3/10/18,42,27,271,1553246,261751,43889,2.83,6183.87,750.5,201311
V,3/17/18,168,702,936,1531326,31671,42046,16.34,905,1182.54,200459
V,3/24/18,439,209,331,1396346,160593,64119,6.67,4010.81,1572.52,200983
V,3/31/18,963,950,200,1405592,87654,45345,3.96,1380.55,938.64,173826
V,4/7/18,705,256,490531,1379114,301985,34892,8388.08,4416.53,761.52,146004
V,4/14/18,353,622,783034,1669861,165990,36015,10289.07,2539.65,421.38,190617
V,4/21/18,6,747,778856,1356179,119849,42880,16262.51,3586.48,1003.39,232301
V,4/28/18,601,304,867753,1557556,76164,36006,10465.1,1388.09,631.91,196056
V,5/5/18,702,420,950911,1314805,139995,32567,13693.12,3685.37,498.28,231594
V,5/12/18,870,567,1277099,1143175,129975,49865,25286.56,3772.52,572.2,221578
V,5/19/18,187,224,1292935,1246163,15900,38139,13032.78,246.85,540.62,221203
V,5/26/18,413,17,1236736,1505307,58004,40699,28717.01,1814.08,549.44,209006
V,6/2/18,579,632,993286,1100281,180338,46834,9297.16,3895.3,1159.14,227733
V,6/9/18,875,449,943346,1236427,290122,41506,21564.89,8420.79,1214.05,213530
V,6/16/18,210,660,892954,1113580,148294,46263,15108.78,1835.14,1082.55,223315
V,6/23/18,934,963,975466,1298734,104687,48963,23528.24,2119.91,980.48,182603
V,6/30/18,500,526,1140748,1222974,125683,56456,13552.09,2347.13,1232.15,251328
V,7/7/18,554,765,1626373,1066568,112892,48370,33665.92,2616.27,925.08,181219
V,7/14/18,772,494,1868309,1524618,428090,47881,20514.03,7416.66,1335.88,248386
V,7/21/18,837,234,1436507,1158361,407768,41776,36199.98,4954.38,827.16,336535
V,7/28/18,374,648,1468944,1209430,326739,37971,17451.05,5146.14,837.26,244407
V,8/4/18,74,772,1397576,942791,364001,40016,13332.88,10810.83,801.32,224824
V,8/11/18,527,619,1399636,1175376,398028,36496,33003.42,4925.6,1149.62,203509
V,8/18/18,136,667,2016067,1361423,563044,41548,33748.96,8994.63,1159.19,244587
V,8/25/18,492,40,2123033,1378992,1023645,46024,20635.88,13358.57,787.01,290363
V,9/1/18,225,93,2361540,1091180,823013,38240,41232.49,19443.68,782.96,223042
V,9/8/18,106,524,2090473,1144784,981747,34872,44401.65,24077.35,1067.08,233439
V,9/15/18,443,973,2304345,1112643,731562,30629,26546.05,8559.28,413.49,266783
V,9/22/18,318,454,2185009,1077207,767227,23276,46802.89,15018.47,439.92,249102
V,9/29/18,527,349,2707163,950915,679898,30854,59936.59,17133.43,826.12,301205
V,10/6/18,464,4074,2574351,873025,283223,26667,41704.49,3950.96,774.01,324855
V,10/13/18,251,9938,2120187,865526,380512,25260,22516.39,10616.28,687.7,361844
V,10/20/18,482,10781,2829519,851492,328381,24036,64682.8,5763.09,492.14,406486
V,10/27/18,349,10013,2574043,900900,335988,22947,51892.71,4687.03,573.1,330809
V,11/3/18,814,11450,2340268,883766,469116,29222,34542.36,6966.37,644.35,374306
V,11/10/18,985,27856,4303541,1833692,535000,23266,92181.85,8667,706.7,559466
V,11/17/18,347,21850,6510287,1800846,806564,20632,127731.83,17240.31,348.17,638083
V,11/24/18,6118,13793,7063965,1831736,2076340,21023,101721.1,44381.77,529.78,1065250
V,12/1/18,10560,9055,5051454,2264956,304739,30155,78196.51,3976.84,556.36,793200
V,12/8/18,113861,9679,2532387,1400772,177982,28649,62448.66,2522.89,322.3,562866
V,12/15/18,99606,16128,1957059,1163401,367580,18221,20431.7,7195.38,286.98,602368
V,12/22/18,56249,14060,1629069,1134808,174564,19841,28736.78,3377.81,250,330665
V,12/29/18,54798,12782,1642213,1599177,100211,24444,33698.21,2412.58,500.49,182717
V,1/5/19,39209,14131,1480730,1597111,42302,27634,17058.01,1256.37,733.68,217659
V,1/12/19,58899,14591,1403952,1197130,112961,39106,18700.64,2185.8,844.69,174147
V,1/19/19,60111,11356,1450490,1502320,229027,40643,35769.08,6905.16,1060.78,232678
V,1/26/19,57571,13856,1434155,1222898,886113,47074,33042.93,22330.05,1376.91,204849
V,2/2/19,35315,10702,1608488,1176594,669128,42743,34453.81,14001.5,904.01,210968
V,2/9/19,49857,12446,1304371,1181816,350571,40865,16435.07,8755.51,799.93,186475
V,2/16/19,78298,19650,1027235,1509998,346942,39989,17750.62,7493.95,692.81,306331
V,2/23/19,29002,13208,1125042,991943,114715,39339,14985.56,1935.82,893.98,243332
V,3/2/19,959,15756,1534477,1360835,52480,38092,33144.7,1381.54,891.35,210875
V,3/9/19,603,13415,1552672,1269887,86908,38808,27109.65,1662.12,873.18,179176
V,3/16/19,165,19961,1557071,1167098,167787,48704,16255.82,3963.97,1523.22,252032
V,3/23/19,661,31813,1887419,1166574,246415,41567,46883.49,4546.36,935.26,237502
V,3/30/19,772,39796,1363696,1431597,316899,41816,19882.69,4064.23,1100.81,207858
V,4/6/19,18979,40684,1604513,1199473,172505,33055,34368.67,4851.7,669.36,199125
V,4/13/19,20697,38092,1872772,1164166,260005,33506,29327.61,5791.61,444.79,182813
V,4/20/19,34877,39179,1896608,1264704,373304,30089,24921.43,6467.49,880.1,245723
V,4/27/19,47172,30955,1590059,1468517,334145,31285,20320.95,7142.35,675.76,255120
V,5/4/19,70514,36358,1947475,1046113,224999,24424,40312.73,4353.73,390.17,248693
V,5/11/19,82014,49196,1710605,859399,308736,27439,27403.89,7641.22,586.51,248509
V,5/18/19,93448,55446,1435146,1015179,476003,25353,14466.27,5569.24,770.1,229769
V,5/25/19,98003,52007,2095186,985722,603877,26706,45256.02,16984.04,396.58,243655
V,6/1/19,118964,63538,2017119,862741,192532,26327,47563.67,6064.76,693.06,238599
V,6/8/19,361081,85635,1913726,802222,462175,33544,42369.89,7071.28,875.5,214182
V,6/15/19,237467,89611,1559180,862125,576020,38589,35642.85,12182.82,642.51,286076
V,6/22/19,140432,86520,1160039,1036683,526181,30454,20880.7,15390.79,349.46,303660
V,6/29/19,153697,86804,1842031,1066321,368298,26283,21220.2,5054.89,437.61,271182
V,7/6/19,134773,84979,2295791,995081,257579,28719,28926.97,3998.91,872.34,227806
V,7/13/19,126492,140834,2697183,627859,634853,39877,66027.04,17426.71,951.07,337496
V,7/20/19,121771,178528,2214329,1323255,420774,36610,47032.35,12591.66,1013.18,309162
V,7/27/19,156316,139514,2196666,838402,637308,29922,35190.59,15629.98,727.1,224150
V,8/3/19,258535,178550,1035486,659121,216961,26616,22552.89,5516.23,532.99,251106
V,8/10/19,156215,201438,1083782,806500,303021,29058,22824.45,4431.68,823.79,204353
V,8/17/19,152089,181024,1338713,880281,403234,29357,28675.23,8891.31,686.95,237443
V,8/24/19,144890,126483,1784152,873609,261783,29990,24086.05,6832.54,499.33,322669
V,8/31/19,128300,72678,1397073,949134,287263,27862,15088.39,3425.61,608.09,257475
V,9/7/19,147376,64624,1875748,1183646,609250,24384,27686.04,10829.42,537.67,291345
V,9/14/19,140801,45997,1158900,1505610,577096,24934,10847.3,7531.1,762.98,317179
V,9/21/19,153210,45559,1180038,1526464,1044752,24966,26975.67,24212.13,337.04,231197
V,9/28/19,184552,67077,2067405,903244,3759476,68098,18606.65,69362.33,1271.73,238651
V,10/5/19,43204,87443,2229876,1304842,728840,22668,20871.64,9675.35,280.52,496134
V,10/12/19,46050,49995,2024687,1389995,813793,21748,34986.59,12817.24,504.01,397684
V,10/19/19,79453,50370,1846187,1237375,694759,33188,33895.99,21572.27,761.66,441712
V,10/26/19,63399,46334,3490938,1216196,609634,28020,37073.76,9053.06,516.97,367031
V,11/2/19,69814,55257,3671566,1114460,671919,33096,33044.09,14211.09,834.02,343814
V,11/9/19,65903,69586,7559093,1791634,1100181,27322,110211.58,15347.52,448.76,574431
V,11/16/19,71342,103176,7964044,2314324,2236555,24355,170589.82,59883.76,334.27,623073
V,11/23/19,49073,89208,6659214,1254025,4313221,31194,83906.1,59198.96,645.72,618935
V,11/30/19,53710,67542,7220263,2311291,2526466,24104,126065.79,56845.49,347.1,1235068
V,12/7/19,49708,59216,3485836,2119096,2277143,26659,49568.59,48673.93,371.89,1167739
V,12/14/19,54243,66029,1401271,1265732,2261103,18082,34303.11,48331.08,297,828476
V,12/21/19,48755,58306,1151953,1280815,1464358,18622,26541,36242.86,276.54,549016
V,12/28/19,51423,67132,1929073,876166,313384,23882,33334.38,9378.02,354.65,333409
V,1/4/20,167993,83626,1039685,1011138,290266,21397,19462.9,8359.66,486.25,364187
V,1/11/20,47444,99416,1064422,1343102,416767,26666,22225.13,5626.35,389.99,274770
V,1/18/20,99754,84853,1111235,1272020,489264,29942,18202.03,14421.06,929.7,314131
V,1/25/20,124323,80026,1806426,1052495,389906,25775,35116.92,11053.84,591.54,227644
V,2/1/20,151704,99259,1945607,3281243,137931,23579,30118,3972.41,732.13,231687
V,2/8/20,142102,104290,2014401,1201822,586700,23830,38434.77,12540.71,407.49,236583
V,2/15/20,131637,128246,1410767,950670,960182,22332,23616.24,26573.04,457.25,407787
V,2/22/20,105341,122596,1462366,1368911,1042834,28425,26849.04,19474.92,383.74,347123
V,2/29/20,81977,114117,1373563,986197,422380,26319,13103.79,5607.09,420.45,276226
W,1/6/18,413,369,520,498585,79047,40036,5.9,1316.13,738.66,61445
W,1/13/18,339,527,582,720663,12742,31652,10.06,220.76,932.94,69788
W,1/20/18,323,279,72,611061,40231,40252,1.4,461.65,851.33,62881
W,1/27/18,69,992,406,594821,65495,27294,7.89,913.66,724.66,71202
W,2/3/18,345,429,816,581146,39898,19301,18.65,601.46,477.7,88706
W,2/10/18,929,242,862,617991,37965,26033,20.95,503.99,497.88,63172
W,2/17/18,459,272,8,903034,99140,23215,0.1,1672.99,569.35,114818
W,2/24/18,920,724,316,789455,88,18637,5.29,1.23,457.07,115952
W,3/3/18,629,620,535,602026,15164,19630,11.84,324.13,477.01,90214
W,3/10/18,778,812,639,671621,67207,20562,13.46,2071.66,615.32,92554
W,3/17/18,520,166,19,662449,9379,25972,0.45,284.89,625.28,75567
W,3/24/18,521,88,48,603986,55656,28283,0.87,1239.74,394.55,72202
W,3/31/18,88,159,539,607695,32640,24858,8.63,705.02,279.65,63541
W,4/7/18,921,42,83413,596095,84135,18893,1020.98,2574.53,403.84,56556
W,4/14/18,757,323,143730,721927,48384,21331,2638.88,1502.32,537.54,66096
W,4/21/18,102,416,143663,586523,34309,24748,2818.67,748.79,278.42,78435
W,4/28/18,861,684,147672,674085,22848,17799,1966.99,462.67,376.45,72205
W,5/5/18,880,482,166769,568390,44457,18105,2281.4,610.17,419.58,83961
W,5/12/18,656,468,227896,494361,42354,24837,4717.45,609.9,357.65,71278
W,5/19/18,549,979,229403,539046,4877,19215,5574.49,131.68,302.64,74267
W,5/26/18,545,250,234394,651153,15040,20847,3797.18,314.71,276.74,61388
W,6/2/18,679,195,170453,475638,47373,23917,1932.94,554.26,349.79,72399
W,6/9/18,414,78,161804,534518,72225,22853,3028.97,1121.29,581.04,66962
W,6/16/18,94,534,153892,482024,36949,22614,1662.03,922.8,590.23,65921
W,6/23/18,229,761,160234,561544,25498,26198,3316.84,458.96,447.99,57028
W,6/30/18,399,781,194082,528832,33068,26833,4296.98,647.31,452.81,72941
W,7/7/18,365,227,270658,461363,27474,24733,4092.35,704.71,695.62,54693
W,7/14/18,184,273,329120,659214,103898,27981,5450.23,1800.03,560.32,76951
W,7/21/18,835,169,263278,501434,89934,23260,6350.27,1416.46,559.98,101356
W,7/28/18,736,992,262576,523621,59680,25294,4537.31,751.97,449.6,69556
W,8/4/18,394,280,234705,407864,67978,24751,5196.37,1682.46,723.97,66306
W,8/11/18,885,886,250774,508505,83955,20530,4920.19,1718.98,572.79,67274
W,8/18/18,123,627,376691,589010,130213,20292,4542.89,3779.43,424.61,84233
W,8/25/18,820,595,379160,596399,247124,26099,6688.38,5171.07,487.4,99821
W,9/1/18,409,156,397080,472530,192490,21289,9005.77,4720.82,435.89,73424
W,9/8/18,133,557,370081,494878,228599,19431,5595.62,3651.87,485.29,75941
W,9/15/18,981,185,423288,481741,185893,17163,7238.22,3346.07,467.26,95005
W,9/22/18,747,891,404781,465910,191733,13291,9617.6,3623.75,394.74,91046
W,9/29/18,652,873,468957,411680,182081,22586,6837.39,5284.9,559,100242
W,10/6/18,586,1027,471988,377419,77317,15099,11214.43,2070.16,319.34,110788
W,10/13/18,759,2109,366794,374452,99763,16715,5545.93,3052.75,267.02,107337
W,10/20/18,550,2222,526547,368480,83400,16137,5402.37,2082.92,504.68,117602
W,10/27/18,1,1988,461865,389968,89096,12010,6650.86,2626.1,251.31,112718
W,11/3/18,555,2247,444559,382024,135212,14529,6801.75,3863.68,457.66,136678
W,11/10/18,99,6890,796711,792937,195906,13972,10899.01,4099.33,235.78,204307
W,11/17/18,997,4751,1288684,779198,276694,10153,16469.38,7346.23,194.18,250929
W,11/24/18,819,2935,1371925,791875,576729,12380,33831.67,6747.73,236.77,398848
W,12/1/18,1782,2517,852212,979027,102777,13278,14266.03,3237.48,334.61,287646
W,12/8/18,16986,2186,450290,605760,55461,13944,8024.17,1559.84,294.92,200761
W,12/15/18,16231,3119,332410,503190,99202,10772,5803.88,2901.66,283.57,227567
W,12/22/18,6112,3292,292642,490687,49288,11426,2949.83,842.82,341.92,167921
W,12/29/18,6353,3376,297186,691487,27345,15542,7168.13,639.87,405.65,68246
W,1/5/19,4080,3404,266013,690497,11434,17033,2442,337.02,291.26,81996
W,1/12/19,7018,3322,254534,517486,28144,25980,2748.97,785.22,736.53,75965
W,1/19/19,7848,2020,266604,649521,63806,27591,5182.78,1536.13,335.23,80676
W,1/26/19,7268,3293,261195,529384,233786,30327,4513.45,3682.13,941.65,75870
W,2/2/19,5126,2960,284400,508332,170774,27089,2713.18,3419.75,774.07,81348
W,2/9/19,5948,3028,233762,510903,84891,25389,2777.09,1031.43,519.84,74766
W,2/16/19,8610,3999,173545,653339,109711,24959,2342.86,2122.91,308.87,108839
W,2/23/19,3632,2884,211563,429247,40782,24078,5217.14,1266.28,552.59,85332
W,3/2/19,633,3946,299803,588572,20288,25341,4910.77,520.39,461.84,78296
W,3/9/19,729,3042,282945,549347,29714,25285,3666.97,829.02,426.68,78946
W,3/16/19,181,3721,293691,505044,67516,32244,4493.47,1473.54,493.33,94526
W,3/23/19,3,6075,360435,504145,86789,23366,3243.92,1581.73,557.28,87706
W,3/30/19,16,6436,239418,619324,107829,27285,5473.1,2498.94,712.14,70132
W,4/6/19,2254,7715,261513,518560,46051,21105,3577.5,922.17,489.11,73391
W,4/13/19,2752,6802,364130,503058,87639,21067,8913.9,2090.19,526.15,59361
W,4/20/19,4990,7704,342991,547101,129767,16698,8458.16,3562.1,270.51,86467
W,4/27/19,5517,5508,274195,635159,119313,18681,3899.05,3114.07,424.53,91444
W,5/4/19,7211,5798,356569,452260,73686,13827,8086.98,978.18,192.89,87305
W,5/11/19,9129,8582,309944,372289,98860,15155,5746.36,3025.12,211.41,91872
W,5/18/19,9870,10050,246877,439103,149443,13462,3421.72,3194.34,169.62,69509
W,5/25/19,10036,8568,355468,426689,177909,14191,7102.25,4002.95,373.58,77241
W,6/1/19,12567,10782,342150,373426,52096,13285,3140.94,621.24,310.87,79868
W,6/8/19,58627,15952,311179,346657,132173,16128,5993.31,2944.15,504.4,71836
W,6/15/19,39346,15634,220313,373189,152223,17970,2538.01,3938.77,529.67,94185
W,6/22/19,18033,15135,147299,448581,130590,14541,2704.41,2027.41,386.06,85051
W,6/29/19,18985,14153,281201,461366,80166,12718,3644.36,2092.33,283.29,72470
W,7/6/19,17914,14618,367557,430291,67550,14320,6748.35,1671.86,412.42,69155
W,7/13/19,16877,25391,430748,271910,174324,19016,4729.61,5412.76,444.97,103493
W,7/20/19,15191,33479,365473,572438,96350,25696,8552.07,1864.37,751.61,94204
W,7/27/19,22605,27733,373225,363003,134547,21660,3829.29,3663.04,599.44,74150
W,8/3/19,41887,35191,178102,285303,53392,16217,3814.94,660.73,193.39,84051
W,8/10/19,22616,38941,215361,349034,67749,18957,2791.08,1036.56,311.37,58632
W,8/17/19,22616,36431,264516,381400,104808,15254,4047.09,1579.98,473.64,82126
W,8/24/19,23590,26538,347304,378381,74660,17135,7064.16,974.31,308.43,111582
W,8/31/19,21832,15312,246988,410177,77083,14646,4401.33,1717.02,309.76,85836
W,9/7/19,22682,12992,337903,512351,196579,25067,7906.93,5396.09,485.05,98133
W,9/14/19,21616,9895,206177,651088,178319,12974,5121.44,2808.52,245.21,117690
W,9/21/19,22308,10404,204984,660540,309078,13015,3579.02,4311.64,395.33,87901
W,9/28/19,26865,12564,384458,391020,1015145,14907,6435.83,25581.65,298.51,82905
W,10/5/19,7415,14068,410632,564458,223842,13798,4434.83,5086.81,422.22,158045
W,10/12/19,6411,8905,355925,601477,243180,13017,8200.51,5197.97,284.1,135519
W,10/19/19,9871,8584,328989,535870,205735,16461,3671.52,2916.29,518.52,143754
W,10/26/19,8452,9066,633118,525878,187430,16063,13675.35,5144.95,491.53,116050
W,11/2/19,9361,11245,731400,481766,206349,22928,18431.28,4875,288.89,105907
W,11/9/19,8908,14531,1540784,775173,333423,23686,16363.13,6001.61,607.55,197943
W,11/16/19,10612,21014,1612826,1001335,623433,26270,28740.56,18095.14,638.36,217183
W,11/23/19,6350,17980,1356080,541984,1249609,28069,28559.04,33458.28,884.17,217778
W,11/30/19,6756,14083,1432540,999011,719424,31256,25785.72,15863.3,886.11,490248
W,12/7/19,6632,12616,653809,916355,718302,27790,10238.65,20687.1,725.32,432984
W,12/14/19,7085,14852,227639,547507,721913,25245,3032.15,9583.4,675.93,326054
W,12/21/19,6943,13012,185840,554088,352956,31610,2943.71,5956.13,881.92,212536
W,12/28/19,6822,13903,376634,379115,113162,47797,7931.91,2826.22,1344.29,132598
W,1/4/20,23754,16649,183000,437251,90177,38556,4545.72,2718.84,919.56,136849
W,1/11/20,7813,20508,171643,580976,127690,27431,3398.53,3131.6,345.63,102374
W,1/18/20,15533,18395,196632,549869,145258,14340,4884.34,3693.18,280.71,121253
W,1/25/20,20746,19106,341787,454957,117213,15975,7567.16,2294.44,352.25,90402
W,2/1/20,25336,21575,375310,1418836,42497,22156,8106.7,908.37,388.84,86869
W,2/8/20,22418,22933,382843,520114,186517,10587,6753.35,5161.86,254.88,90737
W,2/15/20,21592,26717,270524,410989,316444,16664,6281.57,3702.39,427.43,158043
W,2/22/20,18859,28759,281653,592247,337029,17122,4613.48,9782.27,408.36,136137
W,2/29/20,18633,27544,265447,426258,158734,20958,2914.61,4392.96,292.36,105119
X,1/6/18,642,852,200,378738,57848,17072,4.68,833.01,314.98,62450
X,1/13/18,405,893,205,547327,9528,12174,3.39,115.77,369.79,51275
X,1/20/18,222,213,151,464074,35764,21471,3.45,651.8,434.79,49833
X,1/27/18,704,693,597,451510,56333,11964,7.09,1242.14,258.42,58607
X,2/3/18,706,327,147,441462,30107,9366,2.14,839.99,168.59,51071
X,2/10/18,154,711,742,469391,28423,10642,13.09,741.84,222.68,55001
X,2/17/18,544,750,420,685159,83394,12533,5.37,2420.51,366.59,79084
X,2/24/18,688,329,447,599495,453,9048,4.75,12.23,225.97,81597
X,3/3/18,381,342,972,457646,10061,9293,12.6,301.08,106.64,63875
X,3/10/18,431,453,557,510367,63107,9974,8.62,1774.88,154.85,69551
X,3/17/18,590,862,144,503286,8081,10175,2.1,174.55,169.41,61693
X,3/24/18,635,778,655,458653,46453,18442,9.79,637.57,294.61,62216
X,3/31/18,261,535,642,461759,21496,11258,13.52,266.01,174.78,58798
X,4/7/18,871,719,127950,453146,72993,8501,1497.02,1067.52,130.07,43233
X,4/14/18,872,690,189828,548213,41500,8531,4271.13,1045.8,247.61,63838
X,4/21/18,510,138,175184,444958,26218,9937,3941.64,660.69,219.11,81363
X,4/28/18,447,890,205160,511319,19555,7325,2437.3,290.39,187.89,59673
X,5/5/18,306,149,226855,431307,38915,7829,5349.24,1155.78,142.68,63178
X,5/12/18,940,903,292473,375777,39666,12740,6212.13,963.88,240.79,73540
X,5/19/18,824,490,305364,408968,4778,7918,5551.52,86,228.04,54188
X,5/26/18,45,876,289872,494528,12327,9832,2869.73,277.36,265.46,62732
X,6/2/18,751,800,239296,361048,42673,11477,5987.19,1142.57,219.5,61590
X,6/9/18,681,955,217545,406018,65568,11533,4581.5,1652.31,352.91,58466
X,6/16/18,528,836,198405,365327,33034,11479,4964.09,988.54,304.77,60640
X,6/23/18,800,400,226017,426355,23321,12799,2888.5,687.39,282.22,44469
X,6/30/18,310,319,273926,402019,29689,17009,4141.76,808.28,287.03,75173
X,7/7/18,660,383,364638,349839,24851,13742,8926.34,341.08,318.47,48980
X,7/14/18,749,149,395391,501229,111152,12208,6690.02,1775.65,291.16,62276
X,7/21/18,483,154,320337,380352,77392,12063,6400.33,2420.43,360.99,82789
X,7/28/18,680,9,340397,397535,47562,10900,4901.72,1091.55,218.27,57649
X,8/4/18,907,424,330576,309541,57335,9936,3153.7,1535.14,228.03,66203
X,8/11/18,923,672,345993,385988,69502,9447,3674.45,860.09,269.95,52520
X,8/18/18,777,921,527096,446858,105543,11952,4933.62,1329.84,357.66,72069
X,8/25/18,701,628,528898,453169,223655,11508,10948.19,6743.2,253.75,96960
X,9/1/18,920,424,572189,358914,174142,8930,13904.19,4349.2,196.91,75245
X,9/8/18,118,242,543398,376113,208066,8521,10563.66,3932.45,226.23,65388
X,9/15/18,749,995,564213,365579,149427,8705,13608.82,3933.67,264.41,77179
X,9/22/18,667,689,538650,354130,166028,6375,7077.86,3698.27,107.58,80648
X,9/29/18,534,203,690683,312336,162931,8719,8329.64,3336.01,133.4,90288
X,10/6/18,847,692,609133,287264,73926,7491,12609.05,1546.9,96.07,90353
X,10/13/18,194,2037,517803,283855,95406,7335,5778.68,1738.77,184.84,104487
X,10/20/18,402,1653,732012,279797,82830,7367,18446.7,2031.41,164.1,113797
X,10/27/18,847,1492,680370,296051,88081,7598,11511.86,2655.64,177.79,100759
X,11/3/18,591,2093,644962,290341,145427,5972,15788.67,4253.74,104.81,133338
X,11/10/18,983,6089,1081285,601807,196523,5851,19268.5,4421.77,150.08,183837
X,11/17/18,106,4493,1598865,590957,249661,6129,24462.63,5224.16,78.6,177861
X,11/24/18,957,1858,1749863,601261,515752,6063,16693.69,8239.14,181.44,348507
X,12/1/18,1255,1662,1046167,743481,97090,6043,12428.46,3014.64,80.22,233180
X,12/8/18,18780,1712,476080,459806,51570,7072,9340.69,661.39,163.89,179652
X,12/15/18,15071,2934,388232,382162,94696,6207,6708.65,2322.42,136.86,182939
X,12/22/18,6463,3815,372070,372895,43008,6272,3817.44,1277.34,145.35,119256
X,12/29/18,6307,3343,404822,525103,27471,7696,3934.87,729.36,116.02,64214
X,1/5/19,4539,2942,371563,524712,11323,8272,6019.32,259.86,102.37,70702
X,1/12/19,6943,2971,341797,392695,24796,9685,6521.49,334.75,289.82,62854
X,1/19/19,7794,2018,377110,493092,59073,11777,5090.99,877.23,198.74,83410
X,1/26/19,7585,2614,366264,401318,207553,15257,4549,3502.46,453.13,65719
X,2/2/19,4772,1580,420055,385895,130110,12810,5217.08,4010.64,146.99,80513
X,2/9/19,6316,3120,339359,387598,85740,12251,3420.74,1369.7,330.78,69737
X,2/16/19,10105,4540,246702,496153,121393,11013,6128.08,2348.95,133.81,95419
X,2/23/19,3754,2196,293479,325758,44465,10640,6761.76,620.29,174.76,70254
X,3/2/19,938,2826,417682,447515,20702,10385,9698.58,298.11,182.26,72263
X,3/9/19,862,2760,429715,417163,31545,11497,5491.76,361.98,230.23,58099
X,3/16/19,892,3815,433210,383484,67182,12813,5614.4,1934.84,230.63,84149
X,3/23/19,221,5240,515320,382779,74079,12416,6678.55,1000.07,240.25,63565
